input_size,comp,swap,basic,time,mem
100,1428,159,3136,662368,6924
101,1393,166,3128,632695,1732
102,1361,168,3089,618396,316
103,1126,171,2760,520783,316
104,1509,168,3314,687080,316
105,1269,172,2978,579193,316
106,1546,173,3402,690085,316
107,1306,167,3006,600198,1904
108,1281,182,3060,608724,316
109,1338,181,3141,617190,316
110,1573,182,3502,704099,316
111,1368,178,3168,622985,316
112,1368,192,3258,633129,316
113,1606,181,3556,726345,316
114,1515,189,3456,712649,316
115,1754,196,3867,805091,316
116,1413,201,3376,732184,316
117,1413,191,3315,676873,316
118,1514,197,3500,707314,316
119,1433,214,3485,688757,316
120,1417,205,3408,691107,316
121,1721,200,3834,793381,316
122,1580,208,3675,727128,316
123,1542,205,3594,721509,316
124,1840,210,4081,839816,788
125,1693,205,3818,793011,316
126,1868,207,4102,859093,316
127,1621,220,3811,776747,316
128,2255,205,4663,1012883,316
129,1712,218,3932,798577,316
130,1769,234,4120,859394,316
131,1955,219,4299,897501,788
132,1560,237,3829,748393,316
133,1735,227,4022,805349,316
134,2108,231,4609,952596,316
135,2287,229,4865,1018444,316
136,1949,230,4365,902613,316
137,2179,234,4727,1015210,316
138,1814,236,4193,867205,316
139,2056,240,4587,934894,316
140,1971,244,4491,906806,316
141,2028,235,4506,976944,316
142,1868,261,4425,897376,344
143,2026,252,4610,950517,316
144,1922,247,4425,922957,316
145,2153,250,4796,983695,316
146,2118,254,4770,969598,316
147,2134,253,4791,982929,316
148,1964,261,4578,931306,344
149,1993,261,4617,937442,344
150,2250,258,4987,1057752,344
151,2115,270,4867,1010713,344
152,1986,269,4665,936418,344
153,1866,289,4602,923967,344
154,2314,273,5181,1067118,344
155,2539,260,5432,1283875,344
156,2413,274,5338,1235143,344
157,2724,268,5762,1273859,344
158,2232,282,5111,1051186,344
159,2232,278,5093,1036125,344
160,2068,299,4972,1019239,344
161,2401,282,5366,1172971,344
162,2519,287,5571,1171940,344
163,2134,289,5003,1029772,344
164,2320,296,5329,1109287,344
165,2179,292,5090,1068118,344
166,2502,306,5664,1221891,344
167,2284,311,5372,1124529,344
168,2807,295,6055,1293295,344
169,2357,305,5445,1129346,344
170,2224,315,5300,1078221,344
171,2392,308,5513,1148066,344
172,2615,313,5870,1288426,344
173,2769,312,6110,1283985,344
174,2250,321,5388,1098115,344
175,2830,315,6211,1301436,344
176,2439,325,5682,1180973,344
177,2394,323,5610,1165894,344
178,2406,327,5646,1159304,344
179,2307,331,5527,1469321,344
180,2714,326,6113,2483059,344
181,2373,343,5704,1342240,344
182,2645,333,6045,1268561,344
183,2495,360,5987,1241484,344
184,2844,329,6322,1333864,344
185,3014,333,6592,1394230,344
186,2582,334,5955,1264145,344
187,2623,337,6046,1270254,344
188,3436,333,7239,1676707,2232
189,2665,339,6112,1290932,344
190,2471,367,5996,1226546,344
191,3329,345,7146,1545137,344
192,2662,355,6210,1286761,344
193,2771,368,6450,1336136,344
194,3090,348,6810,1482317,344
195,2908,357,6603,1412614,344
196,2632,365,6224,1310910,344
197,2585,375,6217,1296701,344
198,3174,359,7001,1487178,344
199,2858,377,6635,1428535,344
200,3032,385,6945,1466674,344
201,2940,365,6686,1411617,344
202,3532,361,7550,1614594,344
203,3120,376,7021,1483906,344
204,3008,378,6876,1435358,344
205,2833,404,6765,1421846,344
206,2890,396,6810,1437037,344
207,3299,391,7389,1557498,344
208,2872,406,6834,1407168,344
209,3024,393,6989,1465957,344
210,3084,390,7056,1474419,344
211,3087,401,7135,1515729,344
212,2849,405,6803,1446605,344
213,2895,406,6876,1444485,344
214,3061,403,7105,1500823,344
215,3526,407,7838,1682338,344
216,3445,405,7692,1652501,344
217,3441,418,7771,1696990,344
218,3813,396,8194,1769389,344
219,3353,405,7550,1644792,344
220,3522,393,7735,1857600,344
221,3816,397,8214,1808298,344
222,3817,423,8366,1782691,344
223,3967,402,8458,1836523,344
224,3742,423,8253,1784048,344
225,3330,444,7759,1655149,344
226,3269,406,7433,1589785,344
227,3452,433,7878,1662798,344
228,3367,430,7734,1649191,344
229,3528,437,8013,1729298,344
230,3883,429,8501,1821351,344
231,3203,448,7596,1600194,344
232,3834,440,8491,1790380,344
233,3559,442,8088,1709631,344
234,4358,424,9183,2010798,344
235,3729,442,8348,1773219,344
236,4140,443,8967,2002914,344
237,3838,462,8644,1900288,344
238,4128,444,8965,1966933,344
239,3868,454,8627,1847722,344
240,3473,474,8160,1736975,344
241,3392,473,8034,1680689,344
242,3707,469,8485,1832004,344
243,4210,454,9147,2007594,344
244,3920,479,8869,1968101,344
245,4252,461,9246,2103577,344
246,3847,474,8724,1869422,344
247,3921,480,8874,1898187,344
248,3721,472,8525,1830925,344
249,3877,482,8813,1894435,344
250,4341,477,9483,2052838,344
251,3856,484,8806,1874730,344
252,3480,492,8286,1745253,344
253,3597,506,8549,1802312,344
254,3728,528,8882,1919758,344
255,3834,501,8873,1911781,344
256,4049,505,9221,2029645,344
257,3969,482,8947,1942601,344
258,4402,516,9815,2136571,428
259,4259,483,9386,2054537,428
260,4261,509,9566,2081430,568
261,4243,497,9461,2085815,652
262,4209,506,9476,2035396,596
263,4404,501,9731,2185897,568
264,4748,514,10324,2319812,624
265,4010,526,9287,2010080,596
266,4656,502,10123,2244125,708
267,4350,522,9776,2211020,736
268,4480,515,9941,2273199,736
269,3898,527,9124,2050531,736
270,3905,536,9188,2095299,792
271,4971,526,10729,2425027,680
272,4438,538,10021,2268549,736
273,4384,536,9923,2223989,820
274,3994,546,9382,2051688,876
275,4940,528,10699,2446626,820
276,4417,542,10006,2188953,820
277,4385,564,10096,2212916,764
278,4656,524,10245,2305465,932
279,5153,541,11112,2509718,1128
280,4365,557,10017,2226896,1016
281,4297,559,9923,2178962,876
282,4617,573,10489,2364356,932
283,4751,538,10485,2389720,932
284,5796,536,12040,2869316,1016
285,4611,553,10360,2348804,988
286,4206,571,9874,2211348,988
287,4910,564,10874,2468069,1184
288,4419,564,10145,2265472,960
289,4489,582,10351,2327273,960
290,4293,591,10115,2319131,988
291,4794,570,10737,2468408,1016
292,4595,578,10493,2458904,1100
293,4587,589,10560,2400833,1156
294,4878,589,10977,2552674,1044
295,4329,604,10257,2319369,1072
296,5885,573,12394,2919421,1572
297,4197,609,10081,2266781,1100
298,4625,605,10706,2473636,1352
299,5068,592,11296,2605333,1072
300,5379,576,11659,2695031,1184
301,4418,604,10382,2336062,1016
302,4485,603,10480,2494299,1100
303,5025,609,11325,2612845,1156
304,4625,621,10801,2484769,1184
305,4576,617,10704,2426220,1380
306,5011,616,11342,2577310,1044
307,4845,628,11182,2582330,1296
308,4933,602,11148,2571345,1212
309,5717,608,12365,2902535,1240
310,5089,631,11556,2680830,1100
311,4874,630,11228,2597372,1268
312,5094,633,11576,2711271,1212
313,5467,632,12133,2815395,1072
314,4532,648,10843,2510727,1408
315,5230,610,11637,2773210,1156
316,5250,626,11766,2774975,1128
317,5604,626,12312,3014208,1324
318,4853,649,11319,2637326,1436
319,5552,651,12382,2956980,1296
320,5458,637,12153,2840879,1156
321,5072,655,11691,2780991,1156
322,5247,647,11911,2859616,1380
323,5391,661,12196,2864595,1408
324,5349,639,12012,2873705,1240
325,5402,633,12038,2818915,1044
326,5036,658,11645,2760802,1380
327,5280,669,12083,2788233,1380
328,5283,654,11996,2828007,1100
329,5157,663,11856,2757747,1100
330,5434,677,12363,2923609,1212
331,5648,663,12599,3041100,1324
332,6303,655,13534,3280218,1352
333,4918,714,11813,2783490,1380
334,6185,658,13385,3147028,1100
335,5830,677,12958,3098289,1352
336,5443,700,12528,2943622,1240
337,5600,686,12662,2994375,1016
338,5851,682,13028,3119628,1352
339,5655,669,12650,2979424,1212
340,5247,704,12247,2811226,1408
341,5657,699,12826,3092030,1408
342,6399,679,13827,3347799,1436
343,5747,697,12957,3153320,1324
344,5336,724,12502,3011633,1296
345,5782,705,13058,3077733,1184
346,5735,687,12884,3146993,1380
347,5651,703,12849,3041675,1352
348,5413,718,12588,2978216,1100
349,5913,693,13170,3211831,1548
350,5903,703,13231,3190281,1520
351,6049,708,13475,3327625,1548
352,5881,717,13277,3150040,1520
353,5961,718,13406,3172977,1380
354,6217,707,13731,3284934,1240
355,5691,719,13021,3154283,1632
356,5850,734,13335,3143822,1380
357,5994,719,13467,3294667,1352
358,7475,700,15563,3884767,1716
359,6120,736,13749,3386158,1436
360,6825,732,14778,3595164,1520
361,5689,751,13202,3169027,1268
362,5677,756,13221,3177300,1296
363,5635,744,13089,3110216,1352
364,5664,750,13168,3211909,1296
365,6248,765,14130,3425366,1296
366,6330,757,14190,3398476,1464
367,6040,767,13835,3383329,1492
368,5882,769,13603,3243310,1380
369,6299,758,14161,3475336,1408
370,7361,748,15711,3926681,1772
371,6331,752,14170,3527203,1576
372,6642,763,14716,3709294,1520
373,7417,742,15728,3876532,1576
374,6428,803,14630,3606649,1380
375,7173,762,15498,3848825,1408
376,5556,779,13173,3192448,1464
377,7676,761,16265,4012138,1408
378,6526,801,14758,3689230,1520
379,6274,788,14305,3500059,1436
380,6825,778,15073,3623465,1548
381,6195,796,14245,3463089,1296
382,6167,801,14235,3451540,1688
383,6258,789,14297,3511429,1268
384,6725,775,14914,3627375,1604
385,5940,810,13953,3346962,1268
386,7310,803,15949,3914785,1604
387,6277,805,14424,3508401,1548
388,5716,834,13754,3337946,1296
389,6271,812,14461,3512885,1352
390,6880,810,15356,3729635,1464
391,6537,830,14967,3689823,1464
392,6001,809,14020,3426774,1352
393,7309,826,16101,3885105,1352
394,6310,807,14488,3547311,1352
395,8245,794,17306,4309040,1352
396,6844,815,15328,3700077,1436
397,6980,803,15457,3776294,1464
398,7357,815,16108,3963234,1492
399,6780,817,15258,3835999,1464
400,7100,845,15893,3902862,1408
401,7990,809,17027,4188519,1408
402,8190,802,17282,4391205,1772
403,7128,832,15866,4041583,1604
404,6127,853,14487,3681446,1352
405,7488,811,16275,4110777,1380
406,6707,862,15405,3742984,1436
407,7020,840,15745,3820547,1296
408,6761,864,15512,3872163,1632
409,6754,848,15395,3886373,1856
410,6701,861,15410,3856952,1268
411,7739,860,16941,4270340,1352
412,7385,855,16387,4012316,1604
413,7113,854,15981,3898021,1492
414,7680,850,16794,4275021,1688
415,7382,847,16346,4077757,1436
416,7007,878,15981,4072464,1436
417,7343,886,16516,4259093,1940
418,7526,882,16764,4194979,1464
419,7293,874,16364,4149878,1520
420,6737,892,15651,3900523,1408
421,6799,892,15745,3897279,1520
422,7608,892,16958,4260517,1604
423,7601,888,16934,4185276,1436
424,8575,867,18259,4553268,1604
425,7300,887,16469,4150210,1352
426,7448,880,16636,4187208,1492
427,7190,918,16483,4204406,1828
428,6867,912,15975,3985024,1352
429,7376,891,16613,4129762,1464
430,8550,900,18422,4631499,1436
431,8001,898,17578,4353098,1352
432,8458,892,18242,4656746,1492
433,8127,911,17851,4607314,1492
434,6739,923,15848,3922092,1436
435,8286,938,18252,4609480,1436
436,8612,890,18444,6790313,1520
437,7589,948,17275,6457642,1548
438,7157,940,16591,4149510,1688
439,7394,935,16919,4215324,1436
440,7546,929,17083,4349407,1520
441,7347,956,16956,4227497,1604
442,8774,950,19059,4911820,1632
443,7478,944,17077,4291895,1520
444,7650,955,17412,4361617,1436
445,7527,979,17368,4417823,1352
446,7443,951,17077,4305826,1744
447,7769,972,17700,4520565,1744
448,8451,915,18366,4591355,1716
449,7772,948,17552,4459959,1408
450,8424,947,18515,4746260,1548
451,8003,952,17934,4609830,1884
452,8208,957,18270,4574797,1436
453,8561,949,18736,4694130,1520
454,7926,971,17928,4713757,2024
455,8616,945,18801,4803030,1688
456,7572,979,17439,4453902,1548
457,9418,960,20102,5009343,2020
458,8462,969,18713,4805449,1968
459,8244,987,18493,4679708,1688
460,8834,973,19292,4933546,1464
461,8017,972,18064,4649535,1492
462,8222,985,18446,4667480,1632
463,7956,984,18049,4612104,1632
464,7846,999,17978,4514400,1436
465,8115,999,18370,4701489,1772
466,7861,998,17991,4550222,1464
467,9083,989,19777,5153170,1520
468,7801,992,17861,4524343,1464
469,8097,1016,18467,4676406,1632
470,8593,1012,19194,4997362,1576
471,7776,1006,17923,4522744,1604
472,8112,1012,18467,4666451,1464
473,8007,1017,18340,4695107,1660
474,8180,993,18448,4906709,1632
475,8144,1005,18461,9403246,1632
476,7802,1034,18137,5105659,1436
477,7676,1030,17907,4574245,1492
478,9427,1034,20558,5383855,1604
479,8751,1017,19451,4985183,1688
480,7893,1055,18381,4710640,1660
481,7722,1038,18023,4549535,1436
482,10255,1009,21658,5655426,1436
483,9427,1032,20558,5240360,1688
484,8395,1057,19162,4898169,1940
485,9014,1015,19816,5113816,1492
486,9197,1047,20276,5351013,2024
487,8977,1027,19846,5244836,1968
488,9906,1041,21338,5704339,1660
489,9505,1046,20752,5429800,1464
490,8925,1072,20052,5159023,1716
491,9395,1053,20651,5423717,1520
492,8939,1045,19904,5159566,1604
493,9282,1047,20434,5290492,1436
494,8053,1053,18628,4810914,1660
495,8843,1085,19983,5160248,1380
496,9155,1082,20459,5359679,1688
497,9944,1046,21413,5458649,1856
498,8361,1084,19273,5019078,1660
499,9125,1087,20437,5309573,1380
500,8982,1084,20213,5380477,1548
501,8530,1057,19357,9997445,1660
502,9150,1082,20448,5309015,1436
503,10189,1074,21954,5777273,1660
504,8788,1072,19845,5217751,1548
505,9551,1099,21166,5463023,1772
506,9506,1081,20971,5484364,1744
507,9463,1094,20986,5558193,1744
508,9735,1092,21390,5627619,1576
509,9003,1118,20453,5285959,1520
510,8413,1122,19593,5007388,1632
511,9866,1078,21504,5829215,1800
512,8998,1110,20382,5305480,1800
513,8894,1117,20270,5261638,1520
514,8932,1103,20244,5361499,1716
515,9882,1103,21682,5556365,1604
516,9378,1128,21083,5556697,1660
517,8901,1144,20446,5387363,1828
518,9263,1119,20840,5434543,1632
519,9913,1131,21907,5802513,1716
520,9080,1127,20616,5387469,1520
521,9789,1113,21601,5601275,1772
522,10958,1091,23225,6089463,1772
523,8584,1152,20020,5222675,1576
524,9584,1134,21414,5667073,1604
525,8811,1161,20426,5346242,1660
526,10194,1109,22177,6008402,1604
527,8919,1157,20560,5382998,1688
528,13076,1118,26558,7240578,1632
529,9486,1153,21381,5635025,1996
530,10186,1119,22230,5790595,1576
531,10403,1149,22732,6118828,1660
532,9345,1163,21232,5513728,1548
533,9909,1147,21986,5935366,1772
534,10274,1172,22687,5886753,1604
535,10091,1160,22333,5875696,1716
536,9462,1189,21576,5613524,1576
537,10622,1144,23038,6031232,1576
538,10236,1165,22595,5719865,1520
539,9155,1157,20913,5430874,1744
540,10001,1149,22124,5935162,1856
541,9106,1199,21092,5529296,1856
542,10312,1195,22890,5887318,1744
543,9599,1201,21840,5632586,1688
544,10948,1164,23659,6249264,1716
545,9384,1210,21607,5617421,1716
546,9401,1221,21686,5648559,1688
547,9810,1178,22014,5663182,1660
548,9912,1179,22191,5759105,1660
549,10971,1188,23833,6231312,1800
550,9949,1179,22256,6020793,1828
551,11274,1179,24236,6583008,1968
552,10265,1202,22856,5956086,1688
553,10819,1199,23674,6269327,1436
554,9473,1245,21948,5687133,1744
555,9606,1223,21989,5773445,1632
556,10781,1222,23746,6203412,1828
557,10821,1201,23688,6392873,1604
558,10591,1210,23391,6201134,1744
559,10559,1269,23696,6121428,1632
560,10481,1237,23405,6109566,1632
561,9593,1245,22115,5772980,1604
562,9548,1232,21969,6060964,1520
563,11884,1216,25400,6653485,1576
564,10099,1249,22906,6124206,1828
565,9623,1275,22345,5835599,1632
566,11788,1225,25293,6644234,1632
567,9720,1260,22400,5956693,1632
568,11373,1225,24658,6625570,1856
569,11781,1268,25540,6825099,1548
570,10455,1272,23575,6107214,1576
571,9874,1266,22688,5911886,1744
572,11868,1248,25527,6692086,1744
573,10257,1259,23217,6084931,1688
574,10347,1257,23315,6153437,2052
575,10845,1290,24274,6455765,1856
576,10788,1279,24116,6331807,1716
577,9709,1294,22584,6035990,1716
578,11556,1278,25274,6791355,1576
579,13664,1246,28231,7686911,1828
580,10247,1290,23367,6179078,1548
581,10884,1300,24378,6450397,1856
582,11825,1240,25421,6892581,1884
583,10679,1282,23988,6413832,1688
584,11987,1255,25764,7005621,1772
585,10716,1308,24183,6292071,1772
586,11017,1284,24477,6555438,1912
587,10724,1319,24271,6488975,1576
588,10531,1278,23712,6308160,1604
589,10185,1303,23357,6126800,1716
590,10124,1303,23270,6004334,1604
591,10782,1330,24430,6426761,1772
592,10034,1344,23380,6122992,1632
593,11305,1277,24898,6688779,1772
594,11348,1308,25133,6795387,1856
595,10353,1332,23793,6393346,1548
596,11833,1302,25836,6781311,1800
597,11588,1307,25495,6799674,1800
598,11561,1342,25675,6894959,1856
599,10781,1329,24417,6446438,1856
600,11222,1338,25136,6736992,2052
601,11687,1285,25514,6832082,1688
602,11820,1328,25979,6816632,1744
603,11136,1332,24970,6597843,2192
604,10783,1346,24550,6396469,1576
605,11591,1358,25820,7031079,1912
606,12193,1342,26613,7216437,2108
607,11359,1339,25350,6864455,1548
608,10284,1379,23968,6412599,1548
609,11298,1333,25211,6758369,1912
610,10752,1357,24540,6567962,1520
611,11276,1355,25317,6715161,1828
612,11587,1369,25880,6890641,1716
613,11592,1367,25873,7064444,1912
614,11751,1351,26007,7021590,1772
615,10975,1357,24881,6523804,1576
616,12550,1350,27200,7489548,1828
617,11324,1377,25537,6881602,1996
618,10982,1418,25270,6679748,1716
619,12154,1382,26807,7195509,1856
620,12631,1346,27296,7581777,1940
621,12077,1373,26627,7133578,1716
622,11326,1411,25732,6845228,1604
623,10345,1436,24399,6425906,1688
624,11985,1377,26521,7004461,1632
625,12062,1373,26599,7291513,1828
626,13737,1380,29179,8168135,2160
627,12655,1347,27331,7616140,1912
628,13099,1384,28248,7687899,1800
629,12510,1394,27411,7435215,1940
630,11748,1390,26240,7054049,1828
631,13012,1453,28530,7757463,1828
632,12364,1434,27449,7282610,1856
633,11590,1442,26321,7084247,1856
634,11850,1425,26613,7179581,1772
635,12309,1415,27239,7810058,1772
636,11970,1422,26778,8719816,1828
637,12867,1402,28006,7748676,1968
638,11047,1479,25736,6929989,1968
639,11309,1415,25741,6936802,1744
640,11616,1453,26442,7017517,1772
641,11182,1437,25687,6775449,1576
642,11598,1454,26413,7044753,1716
643,12185,1465,27379,7453501,1800
644,11918,1473,27021,7332011,1688
645,11394,1427,25950,6896350,1716
646,12298,1423,27285,7369889,2164
647,11311,1467,26064,6897058,1660
648,13709,1429,29439,8278020,2108
649,11619,1461,26493,7149378,1744
650,12066,1458,27141,7381532,2052
651,12751,1472,28262,7571243,3416
652,12223,1436,27246,7267999,1688
653,12047,1478,27218,7346120,1772
654,11930,1474,27042,7261195,1800
655,12173,1473,27395,7301404,1576
656,12381,1499,27865,7518055,1772
657,12454,1476,27840,7364429,1716
658,12740,1455,28141,7597799,1772
659,11518,1490,26513,7230461,1576
660,11571,1521,26798,7104405,1772
661,13564,1475,29517,8011302,1716
662,14432,1474,30797,8462623,1996
663,13388,1494,29346,8239210,1520
664,12966,1475,28592,7900292,1996
665,12664,1486,28199,7661964,1828
666,14394,1452,30619,8340127,1772
667,12355,1494,27797,7527704,1800
668,12423,1470,27753,7589171,2108
669,13124,1490,28932,7789946,1688
670,13099,1510,29030,7731628,1884
671,13770,1492,29897,8173024,1828
672,12314,1526,27922,7441363,1688
673,12986,1506,28829,7794848,1912
674,11908,1531,27363,7473520,1884
675,12879,1530,28806,7681531,1632
676,13069,1522,29051,7921151,1884
677,12137,1574,27975,7487248,1604
678,12589,1559,28558,7739357,1800
679,12582,1521,28296,7768469,1856
680,13261,1557,29544,8191624,1772
681,11659,1562,27186,7220480,1716
682,12558,1554,28467,7753772,1604
683,13923,1515,30299,8129755,1800
684,12967,1540,29005,7914397,1660
685,14288,1516,30847,8406429,1800
686,13664,1551,30117,8167842,1884
687,16084,1507,33454,9179278,1996
688,12574,1587,28711,7785860,1772
689,12534,1570,28544,7831412,1660
690,13986,1518,30387,8299472,1884
691,18423,1500,36934,10230899,2136
692,12739,1582,28926,7945364,1912
693,12386,1602,28487,7662794,1632
694,13774,1574,30404,8369410,2164
695,12638,1560,28638,7743469,1688
696,12066,1643,28270,7542159,1604
697,13836,1586,30607,8344735,1856
698,13848,1566,30476,8452133,1744
699,14214,1560,30989,8631414,1800
700,12572,1597,28773,7785615,1800
701,13133,1568,29427,7998367,1884
702,12932,1620,29454,7940122,1772
703,13639,1593,30335,8368243,1940
704,15519,1582,33082,9169389,1996
705,12309,1602,28385,7713138,1632
706,14773,1626,32247,8958417,1884
707,13078,1626,29693,8186650,1856
708,16279,1567,34129,9503066,1940
709,14192,1595,31172,8375814,1856
710,15159,1553,32372,8979260,1716
711,12913,1648,29578,8004649,1660
712,14625,1621,31994,8882937,2192
713,12038,1680,28474,7684124,1576
714,14172,1632,31386,8554772,1856
715,15256,1566,32586,8937272,1744
716,15588,1595,33261,9041259,2136
717,12605,1641,29056,8004894,1744
718,13565,1632,30467,8365985,1772
719,13527,1647,30500,8298267,1604
720,12518,1656,29025,8068633,1772
721,15118,1620,32730,9158173,1884
722,15383,1629,33167,9055103,1884
723,14007,1664,31334,8585495,1968
724,16336,1613,34512,9742269,1716
725,15377,1622,33138,9052192,1772
726,13841,1641,30937,8488024,1856
727,13391,1701,30625,8479673,1884
728,15125,1629,32780,9134800,1884
729,13766,1678,31033,8469468,1688
730,15063,1625,32685,8903381,1968
731,13429,1656,30395,8256593,1940
732,12947,1699,29967,8263686,1940
733,15728,1646,33800,9390877,1968
734,13497,1693,30753,8535339,1660
735,14604,1662,32209,8805460,1856
736,13287,1705,30491,8161765,1632
737,14754,1679,32545,9062548,1772
738,14126,1701,31722,8652903,1800
739,14063,1698,31609,8802381,1940
740,13616,1709,31027,8553664,1968
741,13783,1690,31148,8723548,1884
742,16424,1664,34961,9789982,1716
743,14087,1690,31622,8581946,1660
744,15761,1662,33956,9558347,1828
745,14297,1727,32139,8817930,1912
746,15055,1720,33229,9207882,1996
747,14607,1688,32373,8854473,1688
748,13396,1749,30923,8565599,2052
749,13745,1739,31388,8485912,1576
750,14291,1694,31927,8923438,1940
751,13388,1764,31019,8431080,1688
752,15232,1738,33620,9211274,2220
753,13841,1730,31492,8662549,1884
754,14342,1744,32318,8780061,1884
755,15000,1717,33146,9335625,1912
756,15696,1707,34137,9614313,2024
757,14401,1767,32538,8995953,2052
758,15330,1692,33490,9742126,1968
759,14407,1753,32487,9144531,1660
760,15485,1709,33802,9455630,1856
761,15306,1751,33810,9271010,1800
762,13448,1795,31299,8609317,1744
763,14553,1777,32826,9015667,1884
764,16581,1743,35687,9928385,1828
765,16382,1736,35324,9776751,1996
766,15686,1744,34333,9424123,1744
767,14676,1768,32986,9175009,1884
768,15507,1732,33994,9338807,2052
769,14368,1772,32525,8906330,1800
770,13608,1790,31507,8541814,1688
771,14194,1810,32522,8778754,1912
772,16861,1745,36114,10137947,1856
773,15365,1746,33881,13464320,1884
774,15038,1819,33820,9293073,2136
775,14197,1815,32546,8899661,1744
776,13466,1841,31610,8531500,1828
777,15066,1800,33757,9186543,1856
778,14956,1769,33395,9214886,1912
779,16431,1779,35665,9733985,1660
780,16560,1802,36007,9775524,1884
781,14860,1818,33539,9239279,1688
782,15254,1806,34059,9153020,1884
783,15839,1785,34818,9634170,1940
784,15808,1772,34697,9653249,1996
785,14731,1816,33363,9321400,1800
786,16052,1806,35263,9560612,1632
787,14865,1841,33718,9190677,1884
788,13939,1858,32439,8648089,1772
789,14557,1853,33296,8789241,1716
790,18400,1803,38778,10679529,1968
791,14536,1834,33158,9042488,1744
792,15046,1846,34005,9447905,1912
793,14800,1864,33750,9058367,1772
794,18376,1812,38805,10524090,1996
795,17542,1817,37581,10127565,1884
796,15706,1834,34918,9347788,1632
797,15786,1834,35050,9563689,1912
798,14653,1863,33523,8999936,1688
799,18536,1812,39055,10841276,2024
800,15324,1854,34470,9296708,1996
801,16038,1839,35476,9834303,1856
802,14619,1867,33483,9154932,2024
803,14260,1902,33171,8913852,1772
804,14540,1885,33488,9145766,1940
805,16774,1871,36749,10086933,1800
806,20733,1796,42248,11815326,2832
807,18694,1863,39597,10960274,2108
808,16729,1860,36622,10102397,1856
809,16628,1848,36395,9979343,1772
810,15626,1893,35169,9596605,1856
811,15726,1872,35186,9672337,1716
812,16482,1893,36479,9917657,1884
813,16056,1889,35789,9748074,2052
814,17097,1862,37188,10258368,1660
815,15462,1872,34778,9566209,1968
816,17028,1924,37463,10374192,2080
817,15251,1896,34626,9425544,1800
818,15857,1895,35513,9596378,1828
819,15783,1895,35394,9735254,1940
820,17079,1876,37244,10460548,1912
821,16528,1923,36726,10179075,2248
822,15382,1903,34857,9705385,1828
823,17350,1922,37947,10250931,1996
824,14739,1973,34321,9220110,1856
825,16782,1909,37001,10362577,1828
826,15410,1940,35128,9643659,1716
827,18778,1885,39839,10979179,2136
828,16602,1901,36702,10039140,1800
829,15541,1940,35327,9650874,1828
830,15101,1963,34804,9682145,1716
831,14678,1992,34344,9263115,1884
832,15187,1979,35026,9556738,1996
833,16682,1905,36831,10065266,1968
834,16901,1910,37202,10148590,1968
835,16570,1935,36842,10187977,1800
836,16961,1951,37527,10297256,1968
837,17262,1914,37761,10240585,2108
838,16648,1953,37055,10106122,1772
839,16996,1932,37450,10389715,1800
840,15194,1975,35053,9470757,1912
841,17309,1954,38088,10471260,1688
842,17422,1974,38367,10430033,1884
843,18390,1942,39633,11007737,2024
844,18241,1912,39224,11050273,2304
845,17344,1952,38120,10479017,2276
846,16168,1992,36599,10157777,2080
847,18242,1940,39384,11177843,2108
848,17531,1970,38508,10880108,3084
849,15687,1986,35839,9700529,1744
850,18021,1962,39204,10804614,1800
851,16828,2023,37782,10302887,1856
852,16777,1985,37458,10383725,2276
853,16348,1972,36753,10011490,1884
854,16705,1989,37368,10467158,2024
855,17821,1962,38881,10820044,2192
856,16825,1988,37567,10203418,1772
857,18321,1986,39793,11045955,2080
858,17042,1972,37780,10388291,2164
859,17350,1974,38257,11465060,2192
860,18334,2019,40024,11281765,2024
861,16381,2006,37006,10193933,1856
862,16738,2030,37682,10253635,1772
863,18317,2028,40035,11448174,2304
864,16461,2040,37309,10147382,2192
865,16982,2020,37991,10472799,2024
866,17577,1987,38669,10677784,1940
867,16678,2030,37584,10370833,1940
868,16353,2069,37346,10289738,1884
869,17555,1993,38711,10673747,1940
870,15603,2086,36303,9908545,2108
871,18193,2030,39870,11385039,2080
872,18370,2052,40274,11199711,1912
873,16995,2036,38120,10323266,1716
874,19746,1981,41894,11810707,2136
875,16542,2082,37720,10337992,1772
876,17334,2014,38487,10730734,1940
877,16776,2055,37893,10560667,1800
878,17310,2060,38748,10776198,1772
879,19501,2027,41794,11889526,2164
880,18263,2045,40062,10975925,1968
881,17660,2053,39204,11032269,1884
882,17418,2060,38898,10674160,1968
883,16392,2054,37331,10245539,1772
884,18153,2069,40040,11086831,2052
885,18929,2044,41059,11457148,1940
886,18279,2075,40270,10983852,2108
887,17546,2114,39422,10962633,1996
888,18731,2058,40843,11474469,1968
889,18703,2061,40836,11336742,1772
890,21189,2028,44345,12636959,2220
891,17483,2067,39046,10768518,1828
892,18207,2077,40169,11188236,2024
893,17187,2077,38636,10559798,1716
894,19678,2099,42509,11838210,1688
895,19619,2044,42087,11768517,1800
896,17178,2155,39113,10786945,1856
897,18615,2079,40812,11616904,2024
898,16764,2158,38508,10697121,1884
899,17719,2126,39735,11023536,1744
900,17600,2155,39753,11067907,2192
901,17365,2174,39514,11002534,1856
902,17497,2104,39261,10909216,1968
903,16603,2188,38453,10549921,1996
904,15806,2167,37125,10160246,1912
905,18122,2170,40616,11293308,1800
906,21171,2117,44865,12933880,2304
907,19248,2110,41947,11696079,1968
908,18427,2137,40885,11294400,1828
909,17309,2147,39267,10807214,1716
